"LastWriteTime","SizeMB","Name","FullName"
"07/06/2026 10:05:42","0,01","FeedbackForm.astro_astro_type_script_index_0_lang.BVQ_Rm28.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\FeedbackForm.astro_astro_type_script_index_0_lang.BVQ_Rm28.js.download"
"07/06/2026 10:05:42","0","Pagination.astro_astro_type_script_index_0_lang.DbQ8J2d-.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\Pagination.astro_astro_type_script_index_0_lang.DbQ8J2d-.js.download"
"07/06/2026 10:05:42","0","PageActions.astro_astro_type_script_index_0_lang.CJPsKbHX.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\PageActions.astro_astro_type_script_index_0_lang.CJPsKbHX.js.download"
"07/06/2026 10:05:41","0","TableOfContents.astro_astro_type_script_index_0_lang.FuRcXuRY.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\TableOfContents.astro_astro_type_script_index_0_lang.FuRcXuRY.js.download"
"07/06/2026 10:05:41","0","MobileTableOfContents.astro_astro_type_script_index_0_lang.CEA5_po-.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\MobileTableOfContents.astro_astro_type_script_index_0_lang.CEA5_po-.js.download"
"07/06/2026 10:05:41","0","Sidebar.astro_astro_type_script_index_0_lang.Ced1Bi1i.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\Sidebar.astro_astro_type_script_index_0_lang.Ced1Bi1i.js.download"
"07/06/2026 10:05:41","0","Header.astro_astro_type_script_index_0_lang.D6vFYjAn.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\Header.astro_astro_type_script_index_0_lang.D6vFYjAn.js.download"
"07/06/2026 10:05:41","0","293e28d10da5eab1281c93f44b5421df.jpg","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\293e28d10da5eab1281c93f44b5421df.jpg"
"07/06/2026 10:05:40","0","logo-netlify-small-fullcolor-lightmode.DfeiVSqM.svg","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\logo-netlify-small-fullcolor-lightmode.DfeiVSqM.svg"
"07/06/2026 10:05:40","0","logo-netlify-small-fullcolor-darkmode.BjxE__QQ.svg","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\logo-netlify-small-fullcolor-darkmode.BjxE__QQ.svg"
"07/06/2026 10:05:40","0","enterprise.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\enterprise.js.download"
"07/06/2026 10:05:40","0,02","m=el_main_css","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\m=el_main_css"
"07/06/2026 10:05:40","0,16","_slug_@_@astro.D79Y-GOA.css","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\_slug_@_@astro.D79Y-GOA.css"
"07/06/2026 10:05:39","0,01","Gif.WixOJ4fT.css","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\Gif.WixOJ4fT.css"
"07/06/2026 10:05:39","0","page.CprLKQY7.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\page.CprLKQY7.js.download"
"07/06/2026 10:05:39","0,02","Button.BMqE-P4o.css","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\Button.BMqE-P4o.css"
"07/06/2026 10:05:39","0,14","Page.6YExPW0E.css","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\Page.6YExPW0E.css"
"07/06/2026 10:05:39","0","print.DNXP8c50.css","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\print.DNXP8c50.css"
"07/06/2026 10:05:38","0,37","gtm.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\gtm.js.download"
"07/06/2026 10:05:38","0,1","analytics.min.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\analytics.min.js.download"
"07/06/2026 10:05:37","0,55","destination","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\destination"
"07/06/2026 10:05:37","0,55","js","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\js"
"07/06/2026 10:05:36","0,86","recaptcha__it.js.download","C:\ExternalOpinion_Agent\Netlify Visual Editor overview _ Netlify Docs_files\recaptcha__it.js.download"
"06/06/2026 02:54:58","0","DEPLOY_NETLIFY.bat","C:\ExternalOpinion_Agent\DEPLOY_NETLIFY.bat"
"06/06/2026 02:44:12","0","TASKS.md","C:\ExternalOpinion_Agent\docs\TASKS.md"
"06/06/2026 01:48:17","0","ROADMAP.md","C:\ExternalOpinion_Agent\docs\ROADMAP.md"
"06/06/2026 01:47:13","0,01","MVP_STATUS.md","C:\ExternalOpinion_Agent\docs\MVP_STATUS.md"
"06/06/2026 01:46:27","0,01","COMPETITOR_ANALYSIS.md","C:\ExternalOpinion_Agent\docs\COMPETITOR_ANALYSIS.md"
"06/06/2026 01:31:57","0,01","MASTER_PROJECT_STATE.md","C:\ExternalOpinion_Agent\docs\MASTER_PROJECT_STATE.md"
"05/06/2026 21:38:03","0","fs-gatekeeper.js","C:\ExternalOpinion_Agent\scripts\fs-gatekeeper.js"
"05/06/2026 21:38:00","0,01","worker-scraper.js","C:\ExternalOpinion_Agent\src\workers\worker-scraper.js"
"05/06/2026 21:38:00","0","worker-review.js","C:\ExternalOpinion_Agent\src\workers\worker-review.js"
"05/06/2026 21:38:00","0","worker-ocr.js","C:\ExternalOpinion_Agent\src\workers\worker-ocr.js"
"05/06/2026 21:38:00","0,01","worker-llm.js","C:\ExternalOpinion_Agent\src\workers\worker-llm.js"
"05/06/2026 13:37:00","0,05","ExternalOpinion — Analisi Competitiva 2026.html","C:\ExternalOpinion_Agent\ExternalOpinion — Analisi Competitiva 2026.html"
"05/06/2026 01:38:02","0","Claude.url","C:\Users\simone\Desktop\Claude.url"
"04/06/2026 05:49:16","0","ExternalOpinion_LINKEDIN_5_POST.md","G:\Il mio Drive\ExternalOpinion_LINKEDIN_5_POST.md"
"04/06/2026 05:49:16","0","ExternalOpinion_LINKEDIN_5_POST.md","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\GOTOMARKET\ExternalOpinion_LINKEDIN_5_POST.md"
"04/06/2026 05:48:44","0","ExternalOpinion_RAILWAY_CHECKLIST.md","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\TECNICO\ExternalOpinion_RAILWAY_CHECKLIST.md"
"04/06/2026 05:48:44","0","ExternalOpinion_RAILWAY_CHECKLIST.md","G:\Il mio Drive\ExternalOpinion_RAILWAY_CHECKLIST.md"
"04/06/2026 05:48:26","0","ExternalOpinion_index_v13_FINALE.html","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\TECNICO\landing\ExternalOpinion_index_v13_FINALE.html"
"04/06/2026 05:48:26","0","ExternalOpinion_index_v13_FINALE.html","G:\Il mio Drive\ExternalOpinion_index_v13_FINALE.html"
"04/06/2026 05:34:06","0","cleanup_log.txt","C:\ExternalOpinion_Agent\cleanup_log.txt"
"03/06/2026 23:52:39","0,01","dag-orchestrator.js","C:\ExternalOpinion_Agent\dag-orchestrator.js"
"03/06/2026 23:33:30","0,02","preanalisi.js","C:\Users\simone\Desktop\external-opinion\external_opinion\public\preanalisi.js"
"03/06/2026 23:33:30","0,04","external-opinion-v11-5.html","C:\Users\simone\Desktop\external-opinion\external_opinion\external-opinion-v11-5.html"
"03/06/2026 23:32:22","0,04","external-opinion-v11-5.html","C:\Users\simone\Desktop\external-opinion\external_opinion\.claude\worktrees\fix-csp-preanalisi\external-opinion-v11-5.html"
"03/06/2026 23:24:46","0,02","preanalisi.js","C:\Users\simone\Desktop\external-opinion\external_opinion\.claude\worktrees\fix-csp-preanalisi\public\preanalisi.js"
"03/06/2026 23:20:48","0",".gitattributes","C:\Users\simone\Desktop\external-opinion\external_opinion\.claude\worktrees\fix-csp-preanalisi\.gitattributes"
"03/06/2026 23:20:48","0",".git","C:\Users\simone\Desktop\external-opinion\external_opinion\.claude\worktrees\fix-csp-preanalisi\.git"
"03/06/2026 22:46:18","0","notify.sh","C:\ExternalOpinion_Agent\.claude\hooks\notify.sh"
"03/06/2026 22:46:12","0","guard.sh","C:\ExternalOpinion_Agent\.claude\hooks\guard.sh"
"03/06/2026 21:43:42","0,25","package-lock.json","C:\ExternalOpinion_Agent\package-lock.json"
"03/06/2026 17:32:50","4,24","Transazioni – External Opinion – Stripe (4).mht","C:\Users\simone\Downloads\Transazioni – External Opinion – Stripe (4).mht"
"03/06/2026 17:32:42","4,24","Transazioni – External Opinion – Stripe (3).mht","C:\Users\simone\Downloads\Transazioni – External Opinion – Stripe (3).mht"
"03/06/2026 17:32:37","4,24","Transazioni – External Opinion – Stripe (2).mht","C:\Users\simone\Downloads\Transazioni – External Opinion – Stripe (2).mht"
"03/06/2026 17:31:57","4,24","Transazioni – External Opinion – Stripe (1).mht","C:\Users\simone\Downloads\Transazioni – External Opinion – Stripe (1).mht"
"03/06/2026 17:31:53","4,24","Transazioni – External Opinion – Stripe.mht","C:\Users\simone\Downloads\Transazioni – External Opinion – Stripe.mht"
"03/06/2026 11:51:31","0","gemini-code-1780480290772.txt","C:\Users\simone\Downloads\gemini-code-1780480290772.txt"
"03/06/2026 11:36:07","0","gemini-code-1780479366964.txt","C:\Users\simone\Downloads\gemini-code-1780479366964.txt"
"03/06/2026 10:27:07","0,01","CASCADE_AUDIT_HANDOFF (1).md","C:\Users\simone\Downloads\CASCADE_AUDIT_HANDOFF (1).md"
"03/06/2026 10:06:34","0","package.json","C:\Users\simone\Desktop\external-opinion\external_opinion\.claude\package.json"
"03/06/2026 10:01:23","0","CLAUDE.md","C:\Users\simone\Desktop\external-opinion\external_opinion\CLAUDE.md"
"03/06/2026 10:01:03","0","stop.js","C:\Users\simone\Desktop\external-opinion\external_opinion\.claude\hooks\stop.js"
"03/06/2026 10:00:46","0","notify.js","C:\Users\simone\Desktop\external-opinion\external_opinion\.claude\hooks\notify.js"
"03/06/2026 10:00:12","0","pre-tool.js","C:\Users\simone\Desktop\external-opinion\external_opinion\.claude\hooks\pre-tool.js"
"03/06/2026 09:59:57","0","settings.json","C:\Users\simone\Desktop\external-opinion\external_opinion\.claude\settings.json"
"02/06/2026 06:49:43","0","CASCADE_PROGRAMMA.md","C:\Users\simone\Downloads\CASCADE_PROGRAMMA.md"
"02/06/2026 02:20:46","0,01","CASCADE_AUDIT_HANDOFF (2).md","C:\Users\simone\Downloads\CASCADE_AUDIT_HANDOFF (2).md"
"02/06/2026 02:15:35","0,01","CASCADE_AUDIT_HANDOFF.md","C:\Users\simone\Downloads\CASCADE_AUDIT_HANDOFF.md"
"31/05/2026 18:42:24","0","demo-router.js","C:\ExternalOpinion_Agent\demo-router.js"
"31/05/2026 14:52:58","0","AZIONI_UMANE.md","C:\ExternalOpinion_Agent\AZIONI_UMANE.md"
"29/05/2026 22:53:55","0","stripe_backup_code (1).txt","C:\Users\simone\Downloads\stripe_backup_code (1).txt"
"29/05/2026 22:51:03","0","stripe_backup_code.txt","C:\Users\simone\Downloads\stripe_backup_code.txt"
"29/05/2026 21:47:56","0,01","transcript (13).txt","C:\Users\simone\Downloads\transcript (13).txt"
"29/05/2026 20:36:06","0","resend-client.js","C:\ExternalOpinion_Agent\src\email\resend-client.js"
"29/05/2026 07:52:12","0,01","Ricevuto..txtRicevuto. Impacchetto l'intero sistema in un unico blocco definitivo, pronto per essere copiato in   VS Code   e d~= 'HIGH';   const color = isRisky   '#d9534f'   '#5cb85c';   return `      div style= font-family  Arial, sans-serif; max-width","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\Ricevuto..txtRicevuto. Impacchetto l'intero sistema in un unico blocco definitivo, pronto per essere copiato in   VS Code   e d~= 'HIGH';   const color = isRisky   '#d9534f'   '#5cb85c';   return `      div style= font-family  Arial, sans-serif; max-width"
"29/05/2026 07:27:16","0","Eseguo i 3 fix.txt","G:\Il mio Drive\Eseguo i 3 fix.txt"
"29/05/2026 07:27:16","0","Eseguo i 3 fix.txt","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\OPERATIVO\grezzi\Eseguo i 3 fix.txt"
"29/05/2026 07:02:27","0,01","job-watchdog.js","C:\ExternalOpinion_Agent\job-watchdog.js"
"29/05/2026 06:37:00","0,01","ai-paths-registry.js","C:\ExternalOpinion_Agent\ai-paths-registry.js"
"29/05/2026 05:40:37","0","redis-connection.js","C:\ExternalOpinion_Agent\redis-connection.js"
"29/05/2026 05:38:18","0,01","orchestrator.js","C:\ExternalOpinion_Agent\orchestrator.js"
"29/05/2026 05:38:07","0,01","ai-consensus-hub.js","C:\ExternalOpinion_Agent\ai-consensus-hub.js"
"29/05/2026 05:37:19","0,01","realtime-hub.js","C:\ExternalOpinion_Agent\realtime-hub.js"
"29/05/2026 05:32:20","0","fs-gatekeeper.js.txt","C:\ExternalOpinion_Agent\scripts\fs-gatekeeper.js.txt"
"27/05/2026 18:59:59","0,03","transcript (12).txt","C:\Users\simone\Downloads\transcript (12).txt"
"27/05/2026 18:27:51","0,03","transcript (11).txt","C:\Users\simone\Downloads\transcript (11).txt"
"27/05/2026 17:48:45","0","gemini-code-1779896924622.txt","C:\Users\simone\Downloads\gemini-code-1779896924622.txt"
"27/05/2026 17:09:06","0,01","transcript (10).txt","C:\Users\simone\Downloads\transcript (10).txt"
"27/05/2026 17:05:12","0,01","transcript (9).txt","C:\Users\simone\Downloads\transcript (9).txt"
"27/05/2026 17:01:05","0,01","transcript (8).txt","C:\Users\simone\Downloads\transcript (8).txt"
"27/05/2026 16:47:01","0,01","transcript (7).txt","C:\Users\simone\Downloads\transcript (7).txt"
"27/05/2026 13:18:58","0,01","AGENT_STEPS.md","C:\Users\simone\Downloads\AGENT_STEPS.md"
"27/05/2026 05:25:05","0","CASCADE_EXECUTION_RUNTIME.md.gdoc","G:\Il mio Drive\CASCADE_EXECUTION_RUNTIME.md.gdoc"
"27/05/2026 05:22:59","0,01","CASCADE_EXECUTION_RUNTIME.md","C:\Users\simone\Downloads\CASCADE_EXECUTION_RUNTIME.md"
"26/05/2026 17:18:16","0","gemini-code-1779808690984.js","C:\Users\simone\Downloads\gemini-code-1779808690984.js"
"26/05/2026 16:46:35","0,01","L'analisi.txt","G:\Il mio Drive\L'analisi.txt"
"26/05/2026 16:46:35","0,01","L'analisi.txt","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\OPERATIVO\grezzi\L'analisi.txt"
"26/05/2026 16:15:10","0,05","externalopinion-product (4).html","C:\Users\simone\Downloads\externalopinion-product (4).html"
"26/05/2026 16:14:33","0,05","externalopinion-product (3).html","C:\Users\simone\Downloads\externalopinion-product (3).html"
"26/05/2026 16:11:18","0,05","externalopinion-product (2).html","C:\Users\simone\Downloads\externalopinion-product (2).html"
"26/05/2026 16:11:14","0,05","externalopinion-product (1).html","C:\Users\simone\Downloads\externalopinion-product (1).html"
"26/05/2026 15:58:53","0,05","externalopinion-product.html","C:\Users\simone\Downloads\externalopinion-product.html"
"26/05/2026 14:15:58","0","railway.toml","C:\ExternalOpinion_Agent\railway.toml"
"26/05/2026 01:40:07","0","success.html","C:\ExternalOpinion_Agent\public\success.html"
"26/05/2026 01:39:43","0","cancel.html","C:\ExternalOpinion_Agent\public\cancel.html"
"26/05/2026 01:16:36","0","db.js","C:\ExternalOpinion_Agent\db.js"
"25/05/2026 21:25:02","0,01","worker-analysis.js","C:\ExternalOpinion_Agent\src\workers\worker-analysis.js"
"25/05/2026 20:49:34","0,02","externalopinion-site.html","C:\Users\simone\Downloads\externalopinion-site.html"
"24/05/2026 03:11:01","0","NEXT_ACTION.md","C:\ExternalOpinion_Agent\NEXT_ACTION.md"
"24/05/2026 03:08:10","0","review-queue.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\review-queue.js"
"24/05/2026 02:59:29","0","railway.toml","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\railway.toml"
"24/05/2026 02:59:29","0","redis-connection.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\redis-connection.js"
"24/05/2026 02:59:29","0","package.json","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\package.json"
"24/05/2026 02:59:29","0,01","orchestrator.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\orchestrator.js"
"24/05/2026 02:59:29","0,24","package-lock.json","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\package-lock.json"
"24/05/2026 02:59:29","0,01","dag-orchestrator.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\dag-orchestrator.js"
"23/05/2026 12:10:28","0","worker-llm.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\src\workers\worker-llm.js"
"23/05/2026 12:10:28","0,01","worker-notify.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\src\workers\worker-notify.js"
"23/05/2026 11:57:59","0,02","server-v18.3.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\server-v18.3.js"
"23/05/2026 05:52:51","0,01","ai-fallback-handler.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\ai-fallback-handler.js"
"23/05/2026 04:52:05","0","worker-scraper.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\src\workers\worker-scraper.js"
"23/05/2026 04:36:53","0,01","worker-scoring.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\src\workers\worker-scoring.js"
"23/05/2026 04:36:53","0","worker-review.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\src\workers\worker-review.js"
"23/05/2026 04:24:30","0,03","external-opinion-mvp.jsx","C:\Users\simone\Downloads\external-opinion-mvp.jsx"
"23/05/2026 04:14:35","0,01","worker-report.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\src\workers\worker-report.js"
"23/05/2026 04:14:35","0,01","portal-crawler.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\portal-crawler.js"
"23/05/2026 04:14:35","0,01","stripe-webhook-handler.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\stripe-webhook-handler.js"
"23/05/2026 04:14:35","0","worker-ocr.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\src\workers\worker-ocr.js"
"23/05/2026 04:14:35","0,01","middleware-security.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\middleware-security.js"
"23/05/2026 04:14:35","0,01","external_opinion_tool.jsx","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\external_opinion_tool.jsx"
"23/05/2026 04:14:35","0","db.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\db.js"
"23/05/2026 04:14:35","0,02","index_full.html","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\index_full.html"
"23/05/2026 04:14:35","0,02","index_backup.html","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\index_backup.html"
"23/05/2026 04:14:35","0","success.html","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\public\success.html"
"23/05/2026 04:14:35","0,01","worker-analysis.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\src\workers\worker-analysis.js"
"23/05/2026 04:14:35","0","cancel.html","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\public\cancel.html"
"23/05/2026 04:14:35","0,02","netlify_full.html","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\netlify_full.html"
"23/05/2026 04:14:28","0","financial_tracking.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\financial_tracking.js"
"23/05/2026 04:14:28","0,04","index.html","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\public\index.html"
"23/05/2026 04:14:28","0,01","explainability-engine.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\explainability-engine.js"
"23/05/2026 04:14:28","0,01","ARCHITECTURE_V18.3.md","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\ARCHITECTURE_V18.3.md"
"23/05/2026 04:14:28","0,01","agent_reporter.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\agent_reporter.js"
"23/05/2026 04:14:28","0,01","dag-orchestretor.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\dag-orchestretor.js"
"23/05/2026 04:14:28","0,01","agent_estimator.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\agent_estimator.js"
"23/05/2026 04:14:28","0,01","data_synthesis.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\data_synthesis.js"
"23/05/2026 04:14:28","0","worker.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\worker.js"
"23/05/2026 04:14:28","0,01","SYSTEM_PROMPT.txt","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\SYSTEM_PROMPT.txt"
"23/05/2026 04:14:28","0","## GitHub Copilot Chat.md","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\analizza_caso.py\## GitHub Copilot Chat.md"
"23/05/2026 04:14:28","0","normative_db.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\normative_db.js"
"23/05/2026 04:14:28","0,01","MIGRATION_V18.2_TO_V18.3.md","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\MIGRATION_V18.2_TO_V18.3.md"
"23/05/2026 04:14:28","0","normative_database.json","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\normative_database.json"
"23/05/2026 01:17:16","0,03","transcript (6).txt","C:\Users\simone\Downloads\transcript (6).txt"
"22/05/2026 22:10:35","0","settings.json","C:\ExternalOpinion_Agent\.vscode\settings.json"
"22/05/2026 21:54:16","1,49","Simbiosi cognitiva uomo-AI nel settore immobiliare - Claude.mhtml","C:\Users\simone\Desktop\Potenziamento AI Uman\Simbiosi cognitiva uomo-AI nel settore immobiliare - Claude.mhtml"
"22/05/2026 20:08:29","0,06","ExternalOpinion_Roadmap.html","G:\Il mio Drive\ExternalOpinion_Roadmap.html"
"22/05/2026 20:08:29","0,06","ExternalOpinion_Roadmap.html","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\STRATEGIA\ExternalOpinion_Roadmap.html"
"22/05/2026 19:29:54","0,06","schema.prisma","C:\Users\simone\Desktop\Potenziamento AI Uman\External Opinion prg\schema.prisma"
"22/05/2026 19:11:00","0,02","REPORT_ANALISI_STRATEGICA_2026.md","C:\ExternalOpinion_Agent\REPORT_ANALISI_STRATEGICA_2026.md"
"22/05/2026 19:03:30","0,02","roadmap_profittevole_2026.html","C:\ExternalOpinion_Agent\roadmap_profittevole_2026.html"
"22/05/2026 19:01:15","0,05","analisi_competitiva_2026.html","C:\ExternalOpinion_Agent\analisi_competitiva_2026.html"
"22/05/2026 18:59:37","0,06","ExternalOpinion_Roadmap (2).html","C:\Users\simone\Downloads\ExternalOpinion_Roadmap (2).html"
"22/05/2026 18:58:36","0,06","ExternalOpinion_Roadmap.html","C:\Users\simone\Downloads\ExternalOpinion_Roadmap.html"
"22/05/2026 18:58:34","0,06","ExternalOpinion_Roadmap (1).html","C:\Users\simone\Downloads\ExternalOpinion_Roadmap (1).html"
"22/05/2026 18:56:44","0,05","ExternalOpinion_MarketAnalysis (1).html","C:\Users\simone\Downloads\ExternalOpinion_MarketAnalysis (1).html"
"22/05/2026 18:56:27","0,05","ExternalOpinion_MarketAnalysis.html","C:\Users\simone\Downloads\ExternalOpinion_MarketAnalysis.html"
"22/05/2026 02:11:28","0,01","dagworker-scraper.js","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\dagworker-scraper.js"
"22/05/2026 02:07:14","0,03","BUSINESS_PLAN_ExternalOpinion_2025-2028.txt","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\BUSINESS_PLAN_ExternalOpinion_2025-2028.txt"
"22/05/2026 02:07:07","0","settings.json","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\.vscode\settings.json"
"22/05/2026 02:07:06","0,01","launch.json","C:\ExternalOpinion_Backups\extracted_20260622\root\ExternalOpinion_Agent\.vscode\launch.json"
"21/05/2026 13:45:16","0,05","transcript (5).txt","C:\Users\simone\Downloads\transcript (5).txt"
"21/05/2026 13:43:32","0,05","transcript (4).txt","C:\Users\simone\Downloads\transcript (4).txt"
"21/05/2026 13:20:22","0,05","transcript (3).txt","C:\Users\simone\Downloads\transcript (3).txt"
"21/05/2026 13:20:19","0,05","transcript (2).txt","C:\Users\simone\Downloads\transcript (2).txt"
"21/05/2026 13:19:21","0,05","transcript (1).txt","C:\Users\simone\Downloads\transcript (1).txt"
"21/05/2026 13:16:45","0,05","transcript.txt","C:\Users\simone\Downloads\transcript.txt"
"21/05/2026 00:01:55","0,03","external-opinion-tool.html","C:\Users\simone\Downloads\external-opinion-tool.html"
"20/05/2026 22:34:46","0,01","external_opinion_tool.jsx","C:\Users\simone\Downloads\external_opinion_tool.jsx"
"20/05/2026 22:34:46","0,01","external_opinion_tool.jsx","C:\ExternalOpinion_Agent\external_opinion_tool.jsx"
"20/05/2026 21:44:09","0,01","portal-crawler.js","C:\ExternalOpinion_Agent\portal-crawler.js"
"19/05/2026 14:47:23","0","review-queue.js","C:\ExternalOpinion_Agent\review-queue.js"
"19/05/2026 14:03:56","0,04","index.html","C:\Users\simone\Downloads\external-opinion\index.html"
"19/05/2026 13:59:14","0,02","netlify_full.html","C:\ExternalOpinion_Agent\netlify_full.html"
"19/05/2026 13:52:29","0,02","index_full.html","C:\ExternalOpinion_Agent\index_full.html"
"19/05/2026 13:51:18","0,02","index_backup.html","C:\ExternalOpinion_Agent\index_backup.html"
"18/05/2026 22:59:45","0,01","Documento da parte di Simone Azzali","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\Documento da parte di Simone Azzali"
"18/05/2026 22:45:35","6,67","Claude Setup (4).exe","C:\Users\simone\Downloads\Claude Setup (4).exe"
"18/05/2026 22:26:12","0,03","BUSINESS_PLAN_ExternalOpinion_2025-2028 (1).txt","C:\Users\simone\Desktop\Potenziamento AI Uman\External Opinion prg\BUSINESS_PLAN_ExternalOpinion_2025-2028 (1).txt"
"18/05/2026 22:26:12","0,03","BUSINESS_PLAN_ExternalOpinion_2025-2028 (1).txt","C:\Users\simone\Downloads\BUSINESS_PLAN_ExternalOpinion_2025-2028 (1).txt"
"18/05/2026 22:05:16","0","DEPLOY-ISTRUZIONI (1).md","C:\Users\simone\Desktop\Potenziamento AI Uman\External Opinion prg\DEPLOY-ISTRUZIONI (1).md"
